ModifierType,CollectionType,EffectType
MODIFIER_PLAYER_UNIT_ADJUST_TOURISM_BOMB_IMPROVEMENT,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_TOURISM_BOMB_IMPROVEMENT
MODIFIER_PLAYER_UNIT_ADJUST_TOURISM_BOMB_NATIONAL_PARK,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_TOURISM_BOMB_NATIONAL_PARK
MODIFIER_PLAYER_UNIT_ADJUST_TOURISM_BOMB_NATURAL_WONDER,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_TOURISM_BOMB_NATURAL_WONDER
MODIFIER_PLAYER_UNIT_ADJUST_TOURISM_BOMB_RANGE,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_TOURISM_BOMB_RANGE
MODIFIER_PLAYER_UNITS_ADJUST_ENABLE_WALL_ATTACK_WHOLE_GAME_PROMOTION_CLASS,COLLECTION_PLAYER_UNITS,EFFECT_ADJUST_UNIT_ENABLE_WALL_ATTACK_WHOLE_GAME_PROMOTION_CLASS
MODIFIER_PLAYER_UNITS_ADJUST_ENEMY_TERRITORY_START_MOVEMENT,COLLECTION_PLAYER_UNITS,EFFECT_ADJUST_UNIT_ENEMY_TERRITORY_START_MOVEMENT
MODIFIER_PLAYER_UNITS_ADJUST_EVICT_PERCENT,COLLECTION_PLAYER_UNITS,EFFECT_ADJUST_UNIT_EVICT_PERCENT
MODIFIER_PLAYER_UNITS_ADJUST_FRIENDLY_TERRITORY_COMBAT,COLLECTION_PLAYER_UNITS,EFFECT_ADJUST_UNIT_FRIENDLY_TERRITORY_COMBAT
MODIFIER_PLAYER_UNITS_ADJUST_INITIATION_YIELD_POPULATION,COLLECTION_PLAYER_UNITS,EFFECT_ADJUST_UNIT_INITIATION_YIELD_POPULATION
MODIFIER_PLAYER_UNITS_ADJUST_ROCK_BAND_TOURISM_BOMB_VALUE_PEACE,COLLECTION_PLAYER_UNITS,EFFECT_ADJUST_UNIT_ROCK_BAND_TOURISM_BOMB_VALUE_PEACE
MODIFIER_PLAYER_UNITS_GRANT_HEAL_AFTER_ACTION,COLLECTION_PLAYER_UNITS,EFFECT_GRANT_HEAL_AFTER_ACTION
MODIFIER_PLAYER_UNIT_IGNORE_RANGED_VS_DISTRICT_PENALTY,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_IGNORE_RANGED_VS_DISTRICT_PENALTY
MODIFIER_PLAYER_UNITS_IGNORE_RANGED_VS_DISTRICT_PENALTY,COLLECTION_PLAYER_UNITS,EFFECT_ADJUST_UNIT_IGNORE_RANGED_VS_DISTRICT_PENALTY
MODIFIER_PLAYER_UNITS_ADJUST_STRENGTH_WHEN_DEFENDING,COLLECTION_PLAYER_UNITS,EFFECT_ADJUST_PLAYER_STRENGTH_MODIFIER
MODIFIER_PLAYERS_ADJUST_WMD_STOCKPILE,COLLECTION_OWNER,EFFECT_ADJUST_GLOBAL_WMD_STOCKPILE
MODIFIER_RELIGION_ADJUST_ANYONE_CONDEMNS_FAVOR,COLLECTION_OWNER,EFFECT_ADJUST_RELIGION_ANYONE_CONDEMNS_FAVOR
MODIFIER_MAJOR_PLAYERS_ADJUST_UNITS_RELIGIOUS_STRENGTH_BY_RELIGION_TYPE,COLLECTION_MAJOR_PLAYERS,EFFECT_ADJUST_UNITS_RELIGIOUS_STRENGTH_BY_RELIGION_TYPE
MODIFIER_RELIGION_ADJUST_CONDEMN_PROHIBITED,COLLECTION_OWNER,EFFECT_ADJUST_RELIGION_CONDEMN_PROHIBITED
MODIFIER_SINGLE_CITY_ADJUST_ALL_BUILDINGS_PURCHASE_COST,COLLECTION_OWNER,EFFECT_ADJUST_ALL_BUILDINGS_PURCHASE_COST
MODIFIER_SINGLE_CITY_ADJUST_ALL_DISTRICTS_PURCHASE_COST,COLLECTION_OWNER,EFFECT_ADJUST_ALL_DISTRICTS_PURCHASE_COST
MODIFIER_SINGLE_CITY_ADJUST_ENTERTAINMENT,COLLECTION_OWNER,EFFECT_ADJUST_CITY_ENTERTAINMENT
MODIFIER_SINGLE_CITY_ADJUST_EXTRA_ACCUMULATION,COLLECTION_OWNER,EFFECT_ADJUST_CITY_EXTRA_ACCUMULATION
MODIFIER_SINGLE_CITY_ADJUST_EXTRA_ACCUMULATION_FOR_STRATEGIC_DIVERSITY,COLLECTION_OWNER,EFFECT_ADJUST_CITY_EXTRA_ACCUMULATION_FOR_STRATEGIC_DIVERSITY
MODIFIER_PLAYER_ADJUST_RESOURCE_ACCUMULATION_MODIFIER,COLLECTION_OWNER,EFFECT_ADJUST_PLAYER_RESOURCE_ACCUMULATION_MODIFIER
MODIFIER_SINGLE_CITY_ADJUST_EXTRA_AMENITY_FOR_LUXURY_DIVERSITY,COLLECTION_OWNER,EFFECT_ADJUST_CITY_EXTRA_AMENITY_FOR_LUXURY_DIVERSITY
MODIFIER_SINGLE_CITY_ADJUST_FREE_POWER,COLLECTION_OWNER,EFFECT_ADJUST_CITY_FREE_POWER
MODIFIER_SINGLE_CITY_ADJUST_FREE_RESOURCE_EXTRACTION,COLLECTION_OWNER,EFFECT_GRANT_FREE_RESOURCE_EXTRACTED
MODIFIER_SINGLE_CITY_ADJUST_GREAT_PERSON_POINT,COLLECTION_OWNER,EFFECT_ADJUST_GREAT_PERSON_POINTS
MODIFIER_SINGLE_CITY_ADJUST_SPACE_RACE_PROJECTS_PRODUCTION,COLLECTION_OWNER,EFFECT_ADJUST_SPACE_RACE_PROJECTS_PRODUCTION
MODIFIER_SINGLE_CITY_ADJUST_ALL_UNITS_PURCHASE_COST,COLLECTION_OWNER,EFFECT_ADJUST_ALL_UNITS_PURCHASE_COST
MODIFIER_SINGLE_CITY_ADJUST_CITY_YIELD_PER_POPULATION,COLLECTION_OWNER,EFFECT_ADJUST_CITY_YIELD_PER_POPULATION
MODIFIER_SINGLE_CITY_ADJUST_IMPROVEMENT_TOURISM,COLLECTION_OWNER,EFFECT_ADJUST_CITY_IMPROVEMENT_TOURISM
MODIFIER_SINGLE_CITY_ADJUST_PREVENT_BYPASS_OUTER_DEFENSE,COLLECTION_OWNER,EFFECT_ADJUST_CITY_PREVENT_BYPASS_OUTER_DEFENSES
MODIFIER_SINGLE_CITY_ADJUST_PREVENT_MELEE_ATTACK_OUTER_DEFENSES,COLLECTION_OWNER,EFFECT_ADJUST_CITY_PREVENT_MELEE_ATTACK_OUTER_DEFENSES
MODIFIER_SINGLE_CITY_ADJUST_NATIONAL_PARK_TOURISM,COLLECTION_OWNER,EFFECT_ADJUST_CITY_NATIONAL_PARK_TOURISM
MODIFIER_SINGLE_CITY_GRANT_YIELD_PER_BUILDING_COST,COLLECTION_OWNER,EFFECT_GRANT_CITY_YIELD_PERCENT_BUILDING_CREATED_COST
MODIFIER_SINGLE_CITY_ADJUST_REQUIRED_POWER,COLLECTION_OWNER,EFFECT_ADJUST_CITY_REQUIRED_POWER
MODIFIER_SINGLE_CITY_ADJUST_TOURISM_PER_FEATURE,COLLECTION_OWNER,EFFECT_ADJUST_CITY_TOURISM_PER_FEATURE
MODIFIER_SINGLE_CITY_ADJUST_YIELD_FOR_FLOOD,COLLECTION_OWNER,EFFECT_ADJUST_CITY_YIELD_PER_FLOOD
MODIFIER_SINGLE_CITY_ADJUST_YIELD_FOR_TERRAIN_CLASS_CITIES_IMPROVEMENT,COLLECTION_OWNER,EFFECT_ADJUST_CITY_YIELD_PER_TERRAIN_CLASS_CITIES_IMPROVEMENT
MODIFIER_SINGLE_CITY_RECOMMISSION_REACTOR,COLLECTION_OWNER,EFFECT_CITY_RECOMMISSION_REACTOR
MODIFIER_SINGLE_UNIT_ADJUST_COMBAT_FOR_ADJACENT_LEVIED_UNITS,COLLECTION_OWNER,EFFECT_ADJUST_ADJACENT_LEVIED_UNIT_COMBAT_BONUS
MODIFIER_SINGLE_UNIT_ADJUST_COMBAT_FOR_NUMBER_ALLIES,COLLECTION_OWNER,EFFECT_ADJUST_NUMBER_ALLIES_UNIT_COMBAT_BONUS
MODIFIER_SINGLE_UNIT_ADJUST_COMBAT_FOR_UNUSED_MOVEMENT,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_PER_UNUSED_MOVEMENT_COMBAT_BONUS
MODIFIER_SINGLE_UNIT_ADJUST_JUMP_DISTANCE,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_JUMP_ABILITY
MODIFIER_SINGLE_UNIT_ADJUST_POST_TOURISM_BOMB_LOYALTY,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_POST_TOURISM_BOMB_LOYALTY
MODIFIER_SINGLE_UNIT_ADJUST_SPY_COUNTERSPY_ENTIRE_CITY,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_SPY_COUNTERSPY_ENTIRE_CITY
MODIFIER_SINGLE_UNIT_ADJUST_SPY_COUNTERSPY_ADJACENT_LEVEL_BOOST,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_SPY_COUNTERSPY_ADJACENT_LEVEL_BOOST
MODIFIER_SINGLE_UNIT_ADJUST_FIGHT_WHILE_EMBARKED,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_FIGHT_WHILE_EMBARKED
MODIFIER_SINGLE_UNIT_ADJUST_ANTI_AIR_STRENGTH_MODIFIER,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_ANTI_AIR_STRENGTH
MODIFIER_MOUNTAIN_PORTAL,COLLECTION_OWNER,EFFECT_MOUNTAIN_PORTAL
MODIFIER_EMERGENCY_PLAYERS_MAKE_PROJECT_AVAILABLE,COLLECTION_EMERGENCY_PLAYERS,EFFECT_ADD_PLAYER_PROJECT_AVAILABILITY
MODIFIER_EMERGENCY_PLAYERS_ADD_FAVOR,COLLECTION_EMERGENCY_PLAYERS,EFFECT_ADD_PLAYER_FAVOR
MODIFIER_EMERGENCY_PLAYERS_ADJUST_DIPLOMATIC_VICTORY_POINTS,COLLECTION_EMERGENCY_PLAYERS,EFFECT_ADJUST_PLAYER_DIPLOMATIC_VICTORY_POINTS
MODIFIER_EMERGENCY_PLAYERS_ADJUST_GREAT_PERSON_POINTS,COLLECTION_EMERGENCY_PLAYERS,EFFECT_ADJUST_PLAYER_FREE_GREAT_PERSON_POINTS
MODIFIER_EMERGENCY_PLAYERS_ADJUST_ROCK_BAND_UNIT_ALBUM_SALES,COLLECTION_EMERGENCY_PLAYERS,EFFECT_ADJUST_PLAYER_ROCK_BAND_UNIT_ALBUM_SALES
MODIFIER_EMERGENCY_PLAYERS_ATTACH_MODIFIER,COLLECTION_EMERGENCY_PLAYERS,EFFECT_ATTACH_MODIFIER
MODIFIER_EMERGENCY_PLAYERS_GRANT_RANDOM_TECHNOLOGY_BOOST_BY_ERA,COLLECTION_EMERGENCY_PLAYERS,EFFECT_GRANT_RANDOM_TECHNOLOGY_BOOST_BY_ERA
MODIFIER_EMERGENCY_PLAYERS_GRANT_RANDOM_CIVIC_BOOST_BY_ERA,COLLECTION_EMERGENCY_PLAYERS,EFFECT_GRANT_RANDOM_CIVIC_BOOST_BY_ERA
MODIFIER_EMERGENCY_CITIES_ADJUST_UNIT_PURCHASE_COST,COLLECTION_EMERGENCY_CITIES,EFFECT_ADJUST_UNIT_PURCHASE_COST
MODIFIER_EMERGENCY_CITIES_ADJUST_EXTRA_ACCUMULATION,COLLECTION_EMERGENCY_CITIES,EFFECT_ADJUST_CITY_EXTRA_ACCUMULATION
MODIFIER_EMERGENCY_CITIES_GRANT_FREE_RESOURCE_IN_CITY,COLLECTION_EMERGENCY_CITIES,EFFECT_GRANT_FREE_RESOURCE_EXTRACTED
MODIFIER_EMERGENCY_CAPITAL_CITIES_GRANT_GREAT_PERSON_CLASS_IN_CITY,COLLECTION_EMERGENCY_CAPITAL_CITIES,EFFECT_GRANT_GREAT_PERSON_CLASS_IN_CITY
MODIFIER_EMERGENCY_CITIES_ADJUST_SPACE_RACE_PROJECTS_PRODUCTION,COLLECTION_EMERGENCY_CITIES,EFFECT_ADJUST_SPACE_RACE_PROJECTS_PRODUCTION
MODIFIER_EMERGENCY_PLAYERS_GRANT_YIELD,COLLECTION_EMERGENCY_PLAYERS,EFFECT_GRANT_YIELD
MODIFIER_EMERGENCY_DISTRICTS_ADJUST_TOURISM_CHANGE,COLLECTION_EMERGENCY_DISTRICTS,EFFECT_ADJUST_DISTRICT_TOURISM_CHANGE
MODIFIER_ALL_UNITS_APPLY_MODIFIER_IF_PROMOTION_CLASS_MATCHES,COLLECTION_ALL_UNITS,EFFECT_ATTACH_MODIFIER_IF_PROMOTION_CLASS_MATCHES
MODIFIER_ALL_UNITS_ADJUST_SPYING_EFFICIENCY,COLLECTION_ALL_UNITS,EFFECT_ADJUST_UNIT_SPY_OPERATION_CHANCE
MODIFIER_ALL_UNITS_DISABLE_OPERATION,COLLECTION_ALL_UNITS,EFFECT_CHANGE_UNIT_OPERATION_AVAILABILITY
MODIFIER_PLAYER_ADJUST_GRIEVANCE_MULTIPLIER,COLLECTION_OWNER,EFFECT_ADJUST_PLAYER_GRIEVANCE_GENERATION
MODIFIER_PLAYER_SEND_GOLD_TO_EMERGENCIES_OF_TYPE,COLLECTION_OWNER,EFFECT_PLAYER_SEND_GOLD_TO_EMERGENCIES_OF_TYPE
MODIFIER_PLAYER_GRANT_ADVANCED_UNIT_OF_CLASS_IN_NEAREST_OWNER_CITY_AND_APPLY_ABILITY,COLLECTION_UNIT_NEAREST_OWNER_CITY,EFFECT_GRANT_UNIT_OF_CLASS_AND_APPLY_ABILITY
MODIFIER_EMERGENCY_CAPITALS_GRANT_UNIT,COLLECTION_EMERGENCY_CAPITAL_CITIES,EFFECT_GRANT_UNIT_IN_CITY
MODIFIER_PLAYER_ADJUST_DUPLICATE_INFLUENCE_TOKEN_WHEN_TRADE_ROUTE_TO,COLLECTION_OWNER,EFFECT_ADJUST_DUPLICATE_INFLUENCE_TOKEN_WHEN_TRADE_ROUTE_TO
MODIFIER_PLAYER_DISTRICT_ADJUST_PLAYER_DISTRICT_AND_BUILDINGS_CREATE_UNIT_WITH_ABILITY_BY_CLASS_GREAT_NEGOTIATORS,COLLECTION_OWNER,EFFECT_ADJUST_PLAYER_DISTRICT_AND_BUILDINGS_CREATE_UNIT_WITH_ABILITY_BY_CLASS
MODIFIER_PLAYER_DISTRICTS_ADJUST_DISTRICT_AMENITY,COLLECTION_PLAYER_DISTRICTS,EFFECT_ADJUST_DISTRICT_AMENITY
MODIFIER_SINGLE_UNIT_RELIGIOUS_SPREADS,COLLECTION_OWNER,EFFECT_ADJUST_BUILDING_SPREAD_CHARGES
MODIFIER_PLAYER_ALLOW_PROJECT_CHINA,COLLECTION_OWNER,EFFECT_ADD_PLAYER_PROJECT_AVAILABILITY
MODIFIER_PLAYER_CITIES_GRANT_YIELD_PER_BUILDING_COST_SAHARA,COLLECTION_PLAYER_CITIES,EFFECT_GRANT_CITY_YIELD_PERCENT_BUILDING_CREATED_COST
MODIFIER_PLAYER_ADJUST_PLOT_YIELD_GRANCOLOMBIA_MAYA,COLLECTION_PLAYER_PLOT_YIELDS,EFFECT_ADJUST_PLOT_YIELD
MODIFIER_PLAYER_CITIES_ADD_AMENITY_PER_ADJACENT_LUXURY,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_ADD_AMENITY_PER_ADJACENT_LUXURY
MODIFIER_PLAYER_CITIES_ADJUST_NO_FRESH_WATER_HOUSING,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_NO_FRESH_WATER_HOUSING
MODIFIER_PLAYER_UNITS_PROMOTE_NO_FINISH_MOVES,COLLECTION_PLAYER_UNITS,EFFECT_ADJUST_UNIT_PROMOTE_NO_FINISH_MOVES
MODIFIER_SINGLE_CITY_ADJUST_IMPROVEMENT_HOUSING_GRANCOLOMBIA_MAYA,COLLECTION_OWNER,EFFECT_ADJUST_IMPROVEMENT_HOUSING
MODIFIER_SINGLE_CITY_GRANT_YIELD_PER_BUILDING_COST_GRANCOLOMBIA_MAYA,COLLECTION_OWNER,EFFECT_GRANT_CITY_YIELD_PERCENT_BUILDING_CREATED_COST
MODIFIER_ALL_CITIES_ADJUST_TRADE_ROUTE_YIELD_FOR_INTERNATIONAL,COLLECTION_ALL_CITIES,EFFECT_ADJUST_CITY_TRADE_ROUTE_YIELD_FOR_INTERNATIONAL
MODIFIER_PLAYER_CITIES_ADJUST_CITY_YIELD_MODIFIER_GRANCOLOMBIA_MAYA,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_YIELD_MODIFIER
MODIFIER_PLAYER_GRANT_RELIGIOUS_PRESSURE_GREAT_PERSON_ACTIVATED,COLLECTION_OWNER,EFFECT_GRANT_PLAYER_RELIGIOUS_PRESSURE_GREAT_PERSON_ACTIVATED
MODIFIER_PLAYER_UNITS_GRANT_ABILITY_GRANCOLOMBIA_MAYA,COLLECTION_PLAYER_UNITS,EFFECT_GRANT_ABILITY
MODIFIER_PLAYER_ADJUST_TRADE_ROUTE_YIELD_PER_PATH_TILE,COLLECTION_OWNER,EFFECT_ADJUST_PLAYER_TRADE_ROUTE_YIELD_PER_PATH_TILE
MODIFIER_PLAYER_CITIES_ADJUST_CITY_YIELD_PER_MAJOR_TRADE_PARTNER,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_YIELD_PER_MAJOR_TRADE_PARTNER
MODIFIER_UNIT_TELEPORT,COLLECTION_ALL_UNITS,EFFECT_UNIT_TELEPORT
MODIFIER_PLAYER_DIPLOMACY_AGENDA_SIMON_BOLIVAR,COLLECTION_MAJOR_PLAYERS,EFFECT_DIPLOMACY_AGENDA_SIMON_BOLIVAR
MODIFIER_MAJOR_PLAYERS_GRANT_BASE_PROMOTION,COLLECTION_MAJOR_PLAYERS,EFFECT_GRANT_RANDOM_BASE_PROMOTION
MODIFIER_PLAYER_CITIES_GRANT_UNIT_IN_CITY_GRANCOLOMBIA_MAYA,COLLECTION_PLAYER_CITIES,EFFECT_GRANT_UNIT_IN_CITY
MODIFIER_GAME_SET_REALISM_SETTING,COLLECTION_OWNER,EFFECT_ADJUST_GAME_REALISM_SETTING
MODIFIER_GAME_SET_ACTIVE_VOLCANOES,COLLECTION_OWNER,EFFECT_ACTIVATE_VOLCANOES
MODIFIER_UNIT_ADJUST_DISASTER_CHARGES,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_DISASTER_CHARGES
MODIFIER_PLAYER_UNITS_ADJUST_UNIT_NO_BARB_XP_LIMIT,COLLECTION_PLAYER_UNITS,EFFECT_ADJUST_UNIT_NO_BARB_XP_LIMIT
MODIFIER_CITY_ADJUST_FEATURE_APPEAL_MODIFIER,COLLECTION_OWNER,EFFECT_ADJUST_FEATURE_APPEAL_MODIFIER
MODIFIER_CITY_GRANT_YIELD_PER_FEATURE_TYPE,COLLECTION_OWNER,EFFECT_GRANT_YIELD_PER_FEATURE_IN_CITY
MODIFIER_PLAYER_ADJUST_SPECIALTY_DISTRICT_CANNOT_BE_BUILT_ADJACENT_TO_CITY,COLLECTION_OWNER,EFFECT_ADJUST_PLAYER_SPECIALTY_DISTRICT_CANNOT_BE_BUILT_ADJACENT_TO_CITY
MODIFIER_PLAYER_UNIT_ADJUST_COMBAT_FOR_NUMBER_HOLY_CITIES,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_HOLY_CITIES_COMBAT_MODIFIER
MODIFIER_PLAYER_CITIES_IMPROVEMENT_ADJACENCY,COLLECTION_PLAYER_CITIES,EFFECT_IMPROVEMENT_ADJACENCY
MODIFIER_PLAYER_DISTRICT_ADJUST_PLAYER_DISTRICT_AND_BUILDINGS_CREATE_UNIT_WITH_ABILITY_BY_CLASS,COLLECTION_OWNER,EFFECT_ADJUST_PLAYER_DISTRICT_AND_BUILDINGS_CREATE_UNIT_WITH_ABILITY_BY_CLASS
MODIFIER_PLAYER_GRANT_SPECIFIC_TECHNOLOGY_GAUL,COLLECTION_OWNER,EFFECT_GRANT_PLAYER_SPECIFIC_TECHNOLOGY
MODIFIER_PLAYER_CITIES_GRANT_YIELD_PER_UNIT_COST,COLLECTION_PLAYER_CITIES,EFFECT_GRANT_CITY_YIELD_PERCENT_UNIT_CREATED_COST
MODIFIER_PLAYER_UNIT_ADJUST_COMBAT_FOR_NUMBER_NEIGHBORS,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_NEIGHBOR_COMBAT_MODIFIER
MODIFIER_PLAYER_ADJUST_ENABLE_WALL_ATTACK_WHOLE_GAME_SAME_RELIGION,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_ENABLE_WALL_ATTACK_WHOLE_GAME_SAME_RELIGION
MODIFIER_PLAYER_DIPLOMACY_AGENDA_AMBIORIX_ARMY,COLLECTION_MAJOR_PLAYERS,EFFECT_PLAYER_DIPLOMACY_AGENDA_COMPARE_ARMY_SIZE
MODIFIER_PLAYER_TRAINED_UNITS_ADJUST_RELIGIOUS_CHARGES,COLLECTION_PLAYER_TRAINED_UNITS,EFFECT_ADJUST_BUILDING_SPREAD_CHARGES
MODIFIER_PLAYER_ADJUST_ENABLE_WALL_ATTACK_WHOLE_GAME_SAME_RELIGION_PROMOTION_CLASS,COLLECTION_OWNER,EFFECT_ADJUST_UNIT_ENABLE_WALL_ATTACK_WHOLE_GAME_SAME_RELIGION_PROMOTION_CLASS
MODIFIER_PLAYER_CITIES_ADJUST_GREEN_ENERGY_TOURISM_MODIFIER,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_GREEN_ENERGY_TOURISM
MODIFIER_PLAYER_CITIES_ADJUST_MODIFIED_FREE_POWER_MODIFIER,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_MODIFIED_FREE_POWER_IN_CITY
MODIFIER_ALL_PLAYERS_ADD_CULTURE_BOMB_TRIGGER,COLLECTION_MAJOR_PLAYERS,EFFECT_ADD_CULTURE_BOMB_TRIGGER
MODIFIER_PLAYER_ADJUST_FEAUTE_REQUIRED_FOR_SPECIALTY_DISTRICTS,COLLECTION_OWNER,EFFECT_ADJUST_PLAYER_FEAUTE_REQUIRED_FOR_SPECIALTY_DISTRICTS
MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_FEATURE_YIELD_CHANGE,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_BUILDING_FEATURE_YIELD_CHANGE
MODIFIER_PLAYER_ADJUST_FEATURE_UNLOCK,COLLECTION_OWNER,EFFECT_ADJUST_FEATURE_PREREQ
MODIFIER_PLAYER_DISTRICT_ADJUST_TOURISM_ADJACENCY_YIELD_MOFIFIER,COLLECTION_OWNER,EFFECT_ADJUST_DISTRICT_TOURISM_ADJACENCY_YIELD_MOFIFIER
MODIFIER_PLAYER_ADJUST_FREE_CIVIC_BOOST_FIRST_TRADING_POST_EACH_CIV,COLLECTION_OWNER,EFFECT_ADJUST_FREE_CIVIC_BOOST_FIRST_TRADING_POST_EACH_CIV
MODIFIER_PLAYER_ADJUST_FREE_TECH_BOOST_FIRST_TRADING_POST_EACH_CIV,COLLECTION_OWNER,EFFECT_ADJUST_FREE_TECH_BOOST_FIRST_TRADING_POST_EACH_CIV
MODIFIER_PLAYER_DIPLOMACY_AGENDA_TRIEU_DEFENDER,COLLECTION_MAJOR_PLAYERS,EFFECT_DIPLOMACY_AGENDA_TRIEU_DEFENDER
MODIFIER_PLAYER_DIPLOMACY_AGENDA_KUBLAI_PAX,COLLECTION_MAJOR_PLAYERS,EFFECT_DIPLOMACY_AGENDA_KUBLAI_PAX
MODIFIER_PLAYER_GRANT_TOURISM_PER_EXCESS_LUXURIES,COLLECTION_OWNER,EFFECT_GRANT_TOURISM_PER_EXCESS_LUXURIES
MODIFIER_PLAYER_GRANT_YIELD_PER_EXCESS_LUXURIES,COLLECTION_OWNER,EFFECT_GRANT_YIELD_PER_EXCESS_LUXURIES
MODIFIER_PLAYER_ALLOW_PROJECT_CATHERINE,COLLECTION_OWNER,EFFECT_ADD_PLAYER_PROJECT_AVAILABILITY
MODIFIER_PLAYER_ADJUST_INTERNATIONAL_TRADE_ROUTE_YIELD_MODIFIER_WARLORDS,COLLECTION_OWNER,EFFECT_ADJUST_PLAYER_INTERNATIONAL_TRADE_ROUTE_YIELD_MODIFIER
MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_FOR_DOMESTIC_WARLORDS,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_TRADE_ROUTE_YIELD_FOR_DOMESTIC
MODIFIER_PLAYER_DIPLOMACY_AGENDA_SAKOKU_TURTLER,COLLECTION_MAJOR_PLAYERS,EFFECT_DIPLOMACY_AGENDA_TURTLER
MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_PRODUCTION_CHANGE_ETHIOPIA,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_PRODUCTION_BUILDING
MODIFIER_PLAYER_CITIES_ADJUST_DISTRICT_PRODUCTION_CHANGE_ETHIOPIA,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_PRODUCTION_DISTRICT
MODIFIER_PLAYER_CITIES_ADJUST_UNIT_PRODUCTION_CHANGE_ETHIOPIA,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_PRODUCTION_UNIT
MODIFIER_PLAYER_CITIES_ADJUST_RESOURCE_YIELD_BY_COUNT,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_RESOURCE_YIELD_BY_COUNT
MODIFIER_PLAYER_CITIES_TRADE_ROUTE_YIELD_PER_LOCAL_BONUS_RESOURCE_FOR_INTERNATIONAL,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_TRADE_ROUTE_YIELD_PER_LOCAL_BONUS_RESOURCE_FOR_INTERNATIONAL
MODIFIER_PLAYER_CITIES_TRADE_ROUTE_YIELD_PER_LOCAL_LUXURY_RESOURCE_FOR_INTERNATIONAL,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_TRADE_ROUTE_YIELD_PER_LOCAL_LUXURY_RESOURCE_FOR_INTERNATIONAL
MODIFIER_PLAYER_CITIES_TRADE_ROUTE_YIELD_PER_LOCAL_STRATEGIC_RESOURCE_FOR_INTERNATIONAL,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_TRADE_ROUTE_YIELD_PER_LOCAL_STRATEGIC_RESOURCE_FOR_INTERNATIONAL
MODIFIER_PLAYER_CITIES_ENABLE_SPECIFIC_BUILDING_FAITH_PURCHASE,COLLECTION_PLAYER_CITIES,EFFECT_ENABLE_SPECIFIC_BUILDING_FAITH_PURCHASE
MODIFIER_DISTRICT_ADJUST_WITHIN_ONE_HEX_ESPIONAGE_DEFENSE_BONUS,COLLECTION_OWNER,EFFECT_ADJUST_DISTRICT_WITHIN_ONE_HEX_ESPIONAGE_DEFENSE_BONUS
MODIFIER_PLAYER_ADJUST_COUNTER_SPY_AWARD_YIELD_PER_LEVEL,COLLECTION_OWNER,EFFECT_ADJUST_PLAYER_COUNTER_SPY_YIELD_AWARD_PER_LEVEL
MODIFIER_PLAYER_ADJUST_YIELD_FROM_DELEGATIONS,COLLECTION_OWNER,EFFECT_PLAYER_ADJUST_YIELD_FROM_DELEGATIONS
MODIFIER_PLAYER_ADJUST_YIELD_FROM_EMBASSIES,COLLECTION_OWNER,EFFECT_PLAYER_ADJUST_YIELD_FROM_EMBASSIES
MODIFIER_PLAYER_CITIES_ADJUST_SPY_BONUS,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_SPY_BONUS
MODIFIER_PLAYER_CITIES_ADJUST_YIELD_MODIFIER_FROM_FAITH,COLLECTION_PLAYER_CITIES,EFFECT_ADJUST_CITY_YIELD_MODIFIER_FROM_FAITH
