RequirementSetId,RequirementId
UNIT_ON_PARK_REQUIREMENTS,UNIT_PARK_REQUIREMENT
UNIT_ON_OWN_PARK_REQUIREMENTS,UNIT_OWNER_PARK_REQUIREMENT
FRIENDLY_TERRITORY_REQUIREMENTS,IS_FRIENDLY_TERRITORY_REQUIREMENT
CYBER_WARFARE_REQUIREMENTS,OPPONENT_INFO_FUTURE_ERA
GDR_AA_DEFENSE_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
GDR_AA_DEFENSE_REQUIREMENTS,OPPONENT_IS_AIR_UNIT_REQUIREMENTS
GDR_DEFENSE_UPGRADE_REQUIREMENTS,PLAYER_IS_DEFENDER_REQUIREMENTS
GDR_DEFENSE_UPGRADE_REQUIREMENTS,OPPONENT_IS_NOT_AIR_UNIT_REQUIREMENTS
SIEGE_LASER_STRENGTH_REQUIREMENTS,OPPONENT_IS_DISTRICT
JANISSARY_CITY_FOUNDED,CITY_IS_ORIGINAL_OWNER_REQUIREMENTS
REQUIREMENTS_DIPLOMATIC_VICTORY,DIPLOMATIC_VICTORY_REQUIREMENT
REQUIREMENTS_EXOPLANET_TECHNOLOGY_VICTORY,EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS_MET
EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS,TECHNOLOGY_VICTORY_POINTS_MET
EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS,TECHNOLOGY_VICTORY_EARTH_SATELLITE
EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS,TECHNOLOGY_VICTORY_MOON_LANDING
EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS,TECHNOLOGY_VICTORY_MARS_BASE
EXOPLANET_TECHNOLOGY_VICTORY_PER_TEAM_REQUIREMENTS,TECHNOLOGY_VICTORY_EXOPLANET_EXPEDITION
PLAYER_HAS_LOW_MOUNTAIN_CITIES,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_LOW_MOUNTAIN_CITIES,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_LOW_MOUNTAIN_CITIES,REQUIRES_HAS_LOW_MOUNTAIN_CITIES
PLAYER_HAS_HIGH_MOUNTAIN_CITIES,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_HIGH_MOUNTAIN_CITIES,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_HIGH_MOUNTAIN_CITIES,REQUIRES_HAS_HIGH_MOUNTAIN_CITIES
PLAYER_HAS_LOW_COASTAL_CITIES,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_LOW_COASTAL_CITIES,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_LOW_COASTAL_CITIES,REQUIRES_HAS_LOW_COASTAL_CITIES
PLAYER_HAS_HIGH_COASTAL_CITIES,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_HIGH_COASTAL_CITIES,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_HIGH_COASTAL_CITIES,REQUIRES_HAS_HIGH_COASTAL_CITIES
MAORI_MARAE_FLIGHT_REQUIREMENT,REQUIRES_PLAYER_HAS_FLIGHT
REQUIREMENTS_PLOT_ADJACENT_FORESTS_OR_WONDERS,REQUIRES_PLOT_ADJACENT_TO_WONDER
REQUIREMENTS_PLOT_ADJACENT_FORESTS_OR_WONDERS,REQUIRES_PLOT_ADJACENT_FOREST_ROOSEVELT
REQUIREMENTS_PLOT_ADJACENT_FORESTS_OR_WONDERS_BREATHTAKING,PLOT_ADJACENT_FORESTS_OR_WONDERS_REQUIREMENTS_MET
REQUIREMENTS_PLOT_ADJACENT_FORESTS_OR_WONDERS_BREATHTAKING,REQUIRES_PLOT_BREATHTAKING_APPEAL_ROOSEVELT
REQUIREMENTS_PLOT_ADJACENT_NATURAL_WONDERS_OR_MOUNTAINS,REQUIRES_PLOT_ADJACENT_TO_NATURAL_WONDER
REQUIREMENTS_PLOT_ADJACENT_NATURAL_WONDERS_OR_MOUNTAINS,REQUIRES_PLOT_ADJACENT_TO_MOUNTAIN
REQUIREMENTS_PLOT_ADJACENT_NATURAL_WONDERS_OR_MOUNTAINS_BREATHTAKING,PLOT_ADJACENT_NATURAL_WONDERS_OR_MOUNTAINS_MET
REQUIREMENTS_PLOT_ADJACENT_NATURAL_WONDERS_OR_MOUNTAINS_BREATHTAKING,REQUIRES_PLOT_BREATHTAKING_APPEAL_ROOSEVELT
PLOT_HAS_STRATEGIC_RESOURCE_ENGLAND,REQUIRES_PLOT_HAS_STRATEGIC
PLOT_HAS_STRATEGIC_RESOURCE_ENGLAND,REQUIRES_PLOT_HAS_VISIBLE_RESOURCE
PLAYER_IS_HARALD_ALT,REQUIRES_PLAYER_IS_HARALD_ALT
PLAYER_HAS_GREAT_ADMIRAL_CLASS_REQUIREMENTS,PLAYER_HAS_GREAT_ADMIRAL
PLAYER_HAS_GREAT_ADMIRAL_REQUIREMENTS,PLAYER_HAS_ARTEMISIA
PLAYER_HAS_GREAT_ADMIRAL_REQUIREMENTS,PLAYER_HAS_GAIUS_DUILIUS
PLAYER_HAS_GREAT_ADMIRAL_REQUIREMENTS,PLAYER_HAS_THEMISTOCLES
PLAYER_HAS_GREAT_ADMIRAL_REQUIREMENTS,PLAYER_HAS_LEIF_ERIKSON
PLAYER_HAS_GREAT_ADMIRAL_REQUIREMENTS,PLAYER_HAS_RAJENDRA_CHOLA
PLAYER_HAS_GREAT_ADMIRAL_REQUIREMENTS,PLAYER_HAS_ZHENG_HE
PLAYER_HAS_GREAT_ADMIRAL_REQUIREMENTS,PLAYER_HAS_FRANCIS_DRAKE
PLAYER_HAS_GREAT_ADMIRAL_REQUIREMENTS,PLAYER_HAS_YI_SUN_SIN
PLAYER_HAS_GREAT_ADMIRAL_REQUIREMENTS,PLAYER_HAS_SANTA_CRUZ
BUILDING_IS_WORKSHOP_ENGLAND,REQUIRES_CITY_HAS_WORKSHOP_ENGLAND
BUILDING_IS_FACTORY_ENGLAND,REQUIRES_CITY_HAS_FACTORY_ENGLAND
BUILDING_IS_POWER_PLANT_ENGLAND,REQUIRES_CITY_HAS_POWER_PLANT_ENGLAND
BUILDING_IS_POWER_PLANT_ENGLAND,REQUIRES_CITY_HAS_COAL_POWER_PLANT_ENGLAND
BUILDING_IS_POWER_PLANT_ENGLAND,REQUIRES_CITY_HAS_FOSSIL_FUEL_POWER_PLANT_ENGLAND
REQUIRES_PLAYER_IS_LINCOLN,LINCOLN_REQUIREMENTS
REQUIRES_CITY_HAS_INDUSTRIAL_ZONE,REQUIRES_CITY_HAS_INDUSTRIAL_ZONE
REQUIRES_CITY_IS_OTHER_CONTINENT,CITY_IS_OTHER_CONTINENT_REQUIREMENTS
REQUIRES_CITY_IS_SAME_CONTINENT,CITY_IS_SAME_CONTINENT_REQUIREMENTS
PLAYER_HAS_POSITIVE_INCOME,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_POSITIVE_INCOME,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_POSITIVE_INCOME,REQUIRES_HAS_POSITIVE_INCOME
PLAYER_HAS_NEGATIVE_INCOME,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_NEGATIVE_INCOME,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_NEGATIVE_INCOME,REQUIRES_HAS_NEGATIVE_INCOME
PLAYER_HAS_DEFENSIVE_TACTICS_AND_CAPITAL,REQUIRES_PLAYER_HAS_DEFENSIVE_TACTICS
PLAYER_HAS_DEFENSIVE_TACTICS_AND_CAPITAL,REQUIRES_CAPITAL_CITY
PLOT_IS_FLOODPLAINS_RESOURCE,REQUIRES_PLOT_HAS_VISIBLE_RESOURCE
PLOT_IS_FLOODPLAINS_RESOURCE,REQUIRES_FLOODPLAINS_REQUIREMENT
PLOT_IS_FLOODPLAINS_SAHARA,REQUIRES_PLOT_HAS_FLOODPLAINS
PLAYER_HAS_HIGH_FOOD,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_HIGH_FOOD,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_HIGH_FOOD,REQUIRES_HAS_HIGH_FOOD
PLAYER_HAS_LOW_FOOD,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_HAS_LOW_FOOD,REQUIRES_MET_30_TURNS_AGO
PLAYER_HAS_LOW_FOOD,REQUIRES_HAS_LOW_FOOD
PLOT_IS_FLOODPLAINS_SAHARA,REQUIRES_PLOT_IS_GRASSFLOODPLAINS_SAHARA
PLOT_IS_FLOODPLAINS_SAHARA,REQUIRES_PLOT_IS_PLAINSFLOODPLAINS_SAHARA
RESOURCE_IS_MAIZE,REQUIRES_MAIZE_IN_PLOT
MAYA_REQUIREMENTS,PLAYER_IS_MAYA
PLOT_HAS_FARMS_GRANCOLOMBIA_MAYA_REQUIREMENTS,REQUIRES_PLOT_HAS_FARM_GRANCOLOMBIA_MAYA
PLOT_ADJACENT_TO_FARM_AND_OBSERVATORY_REQUIREMENTS,REQUIRES_PLOT_HAS_FARM_GRANCOLOMBIA_MAYA
PLOT_ADJACENT_TO_FARM_AND_OBSERVATORY_REQUIREMENTS,REQUIRES_PLOT_ADJACENT_TO_OBSERVATORY
FOUNTAIN_OF_YOUTH_REQUIREMENTS,MAP_CONTAINS_FOUNTAIN_OF_YOUTH
UNIT_ENTERS_FOUNTAIN_OF_YOUTH,REQUIRES_LAND_UNIT
UNIT_ENTERS_FOUNTAIN_OF_YOUTH,REQUIRES_UNIT_INSIDE_FOUNTAIN_OF_YOUTH
PAITITI_REQUIREMENTS,MAP_CONTAINS_PAITITI
CITY_HAS_PAITITI,REQUIRES_PAITITI_IN_CITY
BERMUDA_TRIANGLE_REQUIREMENTS,MAP_CONTAINS_BERMUDA_TRIANGLE
UNIT_ENTERS_BERMUDA_TRIANGLE,REQUIRES_UNIT_INSIDE_BERMUDA_TRIANGLE
AOE_LAND_REQUIREMENTS,AOE_REQUIRES_LAND_DOMAIN
AOE_LAND_REQUIREMENTS,AOE_REQUIRES_OWNER_ADJACENCY
OPPONENT_IS_DISTRICT_REQUIREMENTS,OPPONENT_IS_DISTRICT
AOE_ENEMY_REQUIREMENTS,UNIT_IS_ENEMY_REQUIREMENT
ADJACENT_LLANERO_UNIT_REQUIREMENTS,AOE_REQUIRES_OWNER_ADJACENCY
ADJACENT_LLANERO_UNIT_REQUIREMENTS,UNIT_IS_LLANERO_REQUIREMENT
OBJECT_IS_9_TILES_FROM_CAPITAL_REQUIREMENTS,REQUIRES_OBJECT_9_TILES_FROM_CAPITAL
OBJECT_IS_10_OR_MORE_TILES_FROM_CAPITAL_REQUIREMENTS,REQUIRES_OBJECT_10_OR_MORE_TILES_FROM_CAPITAL
OBJECT_IS_FOUNDED_6_TILES_FROM_CAPITAL_NOT_CAPITAL_REQUIREMENTS,REQUIRES_OBJECT_6_TILES_FROM_CAPITAL_NOT_CAPITAL
OBJECT_IS_FOUNDED_6_TILES_FROM_CAPITAL_NOT_CAPITAL_REQUIREMENTS,CITY_IS_ORIGINAL_OWNER_REQUIREMENTS_MAYA
OBJECT_IS_6_TILES_FROM_CAPITAL_NOT_CAPITAL_REQUIREMENTS,REQUIRES_OBJECT_6_TILES_FROM_CAPITAL_NOT_CAPITAL
OBJECT_IS_6_TILES_FROM_CAPITAL_REQUIREMENTS,REQUIRES_OBJECT_6_TILES_FROM_CAPITAL
OBJECT_IS_7_OR_MORE_TILES_FROM_CAPITAL_REQUIREMENTS,REQUIRES_OBJECT_7_OR_MORE_TILES_FROM_CAPITAL
CITY_HAS_IMPROVED_ALUMINUM,REQUIRES_CITY_HAS_IMPROVED_ALUMINUM
CITY_HAS_IMPROVED_COAL,REQUIRES_CITY_HAS_IMPROVED_COAL
CITY_HAS_IMPROVED_HORSES,REQUIRES_CITY_HAS_IMPROVED_HORSES
CITY_HAS_IMPROVED_IRON,REQUIRES_CITY_HAS_IMPROVED_IRON
CITY_HAS_IMPROVED_NITER,REQUIRES_CITY_HAS_IMPROVED_NITER
CITY_HAS_IMPROVED_OIL,REQUIRES_CITY_HAS_IMPROVED_OIL
CITY_HAS_IMPROVED_URANIUM,REQUIRES_CITY_HAS_IMPROVED_URANIUM
UNIT_IS_FLANKED_REQUIREMENTS,UNIT_IS_FLANKED_REQUIREMENT
PLAYER_HAS_LAHORE_SUZERAIN_REQUIREMENTS,PLAYER_HAS_LAHORE_SUZERAIN
LLANERO_IS_ADJACENT_REQUIREMENTS,LLANERO_IS_ADJACENT_REQUIREMENT
PLAYER_HAS_METAL_CASTING_REQUIREMENTS,REQUIRES_PLAYER_HAS_METAL_CASTING
PLAYER_HAS_METAL_CASTING_REQUIREMENTS,REQUIRES_PLAYER_HAS_NO_STEEL
PLAYER_HAS_STEEL_REQUIREMENTS,REQUIRES_PLAYER_HAS_STEEL
PLAYER_HAS_FLIGHT,REQUIRES_PLAYER_HAS_FLIGHT
COMBAT_AGAINST_UNITS_REQUIREMENTS,OPPONENT_IS_NOT_DISTRICT
AOE_TAGMA_RELIGIOUS_REQUIREMENTS,REQUIRES_UNIT_IS_ADJACENT_RELIGIOUS_ALL_TAG_BYZANTIUMGAUL
AOE_TAGMA_NONRELIGIOUS_REQUIREMENTS,AOE_REQUIRES_LAND_DOMAIN
AOE_TAGMA_NONRELIGIOUS_REQUIREMENTS,AOE_REQUIRES_OWNER_ADJACENCY
AOE_TAGMA_REQUIREMENTS,REQUIRES_UNIT_IS_ADJACENT_TAGMA
AOE_TAGMA_NOTCENTER_REQUIREMENTS,REQUIRES_UNIT_IS_NOTCENTER_ADJACENT_TAGMA
COMBAT_AGAINST_STRONGER_UNIT_REQUIREMENTS,REQUIRES_COMBAT_AGAINST_STRONGER_UNIT
THANH_PLAYER_HAS_FLIGHT_REQUIREMENTS,REQUIRES_PLAYER_HAS_FLIGHT
TRIEU_FEATURE_REQUIREMENTS,REQUIRES_PLOT_HAS_MARSH
TRIEU_FEATURE_REQUIREMENTS,PLOT_IS_FOREST_REQUIREMENT
TRIEU_FEATURE_REQUIREMENTS,REQUIRES_PLOT_HAS_JUNGLE
REQUIREMENTS_UNIT_IS_FRIENDLY_TRIEU_FEATURES,TRIEU_REQUIRES_FEATURE_REQUIREMENTS
REQUIREMENTS_UNIT_IS_FRIENDLY_TRIEU_FEATURES,UNIT_IN_OWNER_TERRITORY_REQUIREMENT
REQUIREMENTS_UNIT_IS_UNFRIENDLY_TRIEU_FEATURES,TRIEU_REQUIRES_FEATURE_REQUIREMENTS
REQUIREMENTS_UNIT_IS_UNFRIENDLY_TRIEU_FEATURES,UNIT_IN_NOT_OWNER_TERRITORY_REQUIREMENT
REQUIREMENTS_PLOT_ADJACENT_THEATER_SQUARE_OR_CHATEAU,REQUIRES_PLOT_ADJACENT_THEATER_SQUARE
REQUIREMENTS_PLOT_ADJACENT_THEATER_SQUARE_OR_CHATEAU,REQUIRES_PLOT_ADJACENT_CHATEAU
PLOT_LUXURY_ADJACENT_TO_THEATER_SQUARE_OR_CHATEAU_REQUIREMENTS,PLOT_ADJACENT_THEATER_SQUARE_OR_CHATEAU_REQUIREMENTS_MET
PLOT_LUXURY_ADJACENT_TO_THEATER_SQUARE_OR_CHATEAU_REQUIREMENTS,REQUIRES_PLOT_HAS_IMPROVED_LUXURY
PLAYER_HAS_FLIGHT_GREATWARLORDS,REQUIRES_PLAYER_HAS_FLIGHT
PLAYER_HAS_FLIGHT_GREATWARLORDS,BAKUHAN_REQUIREMENTS_MET_REQUIREMENT
PLAYER_HAS_BAKUHAN_REUIREMENTS,REQUIRES_CITY_6_TILES_FROM_CAPITAL
OPPONENT_IS_FULL_HEALTH_REQUIREMENTS,REQUIRES_OPPONENT_IS_NOT_WOUNDED
OPPONENT_IS_FULL_HEALTH_REQUIREMENTS,PLAYER_IS_ATTACKER_REQUIREMENTS
OPPONENT_IS_FULL_HEALTH_REQUIREMENTS,COMBAT_IS_NOT_DISTRICT_WARLORDS
CITY_WAS_NOT_FOUNDED_BY_THEM_REQUIREMENTS,REQUIRES_CITY_WAS_NOT_FOUNDED_WARLORDS
PLAYER_NO_GOLDEN_AGE_REQUIREMENTS,REQUIRES_PLAYER_NOT_HAS_GOLDEN_AGE
OPPONENT_IS_NOT_IN_GOLDEN_AGE_REQUIREMENTS,OPPONENT_IS_NOT_IN_GOLDEN_AGE_REQUIREMENT
OPPONENT_IS_NOT_IN_GOLDEN_AGE_REQUIREMENTS,REQUIRES_OPPONENT_IS_NOT_MINOR_CIV
OPPONENT_IS_NOT_IN_GOLDEN_AGE_REQUIREMENTS,REQUIRES_OPPONENT_IS_NOT_FREECITY_CIV
OPPONENT_IS_NOT_IN_GOLDEN_AGE_REQUIREMENTS,REQUIRES_OPPONENT_IS_NOT_BARBARIAN_CIV
CITY_HAS_CONSULATE_OR_ENCAMPMENT,REQUIRES_CITY_HAS_CONSULATE
CITY_HAS_CONSULATE_OR_ENCAMPMENT,REQUIRES_CITY_HAS_ENCAMPMENT
BUILDING_IS_CONSULATE,REQUIRES_CITY_HAS_CONSULATE
BUILDING_IS_CHANCERY,REQUIRES_CITY_HAS_CHANCERY
BUILDING_IS_BARRACKS_STABLE_ETHIOPIA,REQUIRES_CITY_HAS_BARRACKS_ETHIOPIA
BUILDING_IS_BARRACKS_STABLE_ETHIOPIA,REQUIRES_CITY_HAS_STABLE_ETHIOPIA
BUILDING_IS_ARMORY_ETHIOPIA,REQUIRES_CITY_HAS_ARMORY_ETHIOPIA
BUILDING_IS_MILITARY_ACADEMY_ETHIOPIA,REQUIRES_CITY_HAS_MILITARY_ACADEMY
BUILDING_IS_WORKSHOP_ETHIOPIA,REQUIRES_CITY_HAS_WORKSHOP_ETHIOPIA
BUILDING_IS_FACTORY_ETHIOPIA,REQUIRES_CITY_HAS_FACTORY_ETHIOPIA
BUILDING_IS_POWER_PLANT_ETHIOPIA,REQUIRES_CITY_HAS_POWER_PLANT_ETHIOPIA
DISTRICT_IS_ADJACENT_TO_CITY_CENTER,REQUIRES_PLOT_ADJACENT_TO_CITY_CENTER
ETHIOPIA_PLOT_IS_HILLS_REQUIREMENTS,PLOT_IS_HILLS_REQUIREMENT
BUILDING_IS_POWER_PLANT_ETHIOPIA,REQUIRES_CITY_HAS_COAL_POWER_PLANT_ETHIOPIA
BUILDING_IS_POWER_PLANT_ETHIOPIA,REQUIRES_CITY_HAS_FOSSIL_FUEL_POWER_PLANT_ETHIOPIA
THIS_CITY_HAS_COUNTERSPY,REQUIRE_THIS_CITY_HAS_COUNTERSPY
THIS_CITY_HAS_HARBOR,REQUIRE_THIS_CITY_HAS_HARBOR
THIS_COMBAT_RESULTS_IN_UNIT_DEATH,REQUIRE_THIS_COMBAT_RESULTS_IN_UNIT_DEATH
THIS_COMBAT_RESULTS_IN_BARB_UNIT_DEATH,REQUIRE_THIS_COMBAT_RESULTS_IN_BARB_UNIT_DEATH
THIS_UNIT_IS_A_VAMPIRE,REQUIRE_THIS_UNIT_IS_A_VAMPIRE
THIS_PLAYER_IS_SAME_SECRET_SOCIETY,REQUIRE_PLAYER_IS_SAME_SECRET_SOCIETY
THIS_PLAYER_IS_SAME_SECRET_SOCIETY,REQUIRES_PLAYERS_HAVE_MET
THIS_PLAYER_IS_DIFFERENT_SECRET_SOCIETY,REQUIRE_PLAYER_IS_DIFFERENT_SECRET_SOCIETY
THIS_PLAYER_IS_DIFFERENT_SECRET_SOCIETY,REQUIRES_PLAYERS_HAVE_MET
THIS_PLAYER_IS_MAJOR,REQUIRE_THIS_PLAYER_IS_MAJOR
THIS_PLOT_IS_A_VAMPIRE_CASTLE,REQUIRE_THIS_PLOT_IS_A_VAMPIRE_CASTLE
THIS_UNIT_IS_ADJACENT_AND_AT_WAR_REQUIREMENTS,REQUIRE_THIS_UNIT_IS_ADJACENT_AND_AT_WAR
UNIT_IS_CULTIST,REQUIRES_UNIT_IS_CULTIST
PLOT_IS_FRESH,REQUIRES_PLOT_IS_FRESH_WATER_BABYLON
THIS_WONDER_IS_ANCIENT_OR_CLASSICAL,REQUIRE_THIS_WONDER_IS_ANCIENT_OR_CLASSICAL
THIS_WONDER_IS_ANCIENT_OR_CLASSICAL_INVERSE,REQUIRE_THIS_WONDER_IS_ANCIENT_OR_CLASSICAL_INVERSE
PLAYER_HAS_MAHAVIHARA,REQUIRES_PLAYER_HAS_MAHAVIHARA
PLAYER_HAS_INDUSTRIALIZATION,REQUIRES_PLAYER_HAS_INDUSTRIALIZATION
ANTI_CAVALRY_PROMOTION_CLASS_OPPONENT_REQUIREMENTS,ANTI_CAVALRY_OPPONENT_PROMOTION_CLASS_REQUIREMENT_LC
ANTI_CAVALRY_PROMOTION_CLASS_OPPONENT_REQUIREMENTS,ANTI_CAVALRY_OPPONENT_PROMOTION_CLASS_REQUIREMENT_HC
AOE_ANY_REQUIREMENTS,AOE_REQUIRES_OWNER_ADJACENCY
QUESTING_KNIGHT,REQUIRES_UNIT_IS_QUESTING_KNIGHT
PLAYER_LEADS_DISTRICTS_LUDWIG,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_LEADS_DISTRICTS_LUDWIG,REQUIRES_MET_30_TURNS_AGO
PLAYER_LEADS_DISTRICTS_LUDWIG,REQUIRES_LEADS_DISTRICTS_LUDWIG
PLAYER_LAGS_DISTRICTS_LUDWIG,REQUIRES_MAJOR_CIV_OPPONENT
PLAYER_LAGS_DISTRICTS_LUDWIG,REQUIRES_MET_30_TURNS_AGO
PLAYER_LAGS_DISTRICTS_LUDWIG,REQUIRES_LAGS_DISTRICTS_LUDWIG
PLAYER_HAS_CLASSICAL_TECH,PLAYER_HAS_TECH_CELESTIAL_NAVIGATION
PLAYER_HAS_CLASSICAL_TECH,PLAYER_HAS_TECH_CURRENCY
PLAYER_HAS_CLASSICAL_TECH,PLAYER_HAS_TECH_HORSEBACK_RIDING
PLAYER_HAS_CLASSICAL_TECH,PLAYER_HAS_TECH_IRON_WORKING
PLAYER_HAS_CLASSICAL_TECH,PLAYER_HAS_TECH_SHIPBUILDING
PLAYER_HAS_CLASSICAL_TECH,PLAYER_HAS_TECH_MATHEMATICS
PLAYER_HAS_CLASSICAL_TECH,PLAYER_HAS_TECH_CONSTRUCTION
PLAYER_HAS_CLASSICAL_TECH,PLAYER_HAS_TECH_ENGINEERING
PLAYER_HAS_MEDIEVAL_TECH,PLAYER_HAS_TECH_MILITARY_TACTICS
PLAYER_HAS_MEDIEVAL_TECH,PLAYER_HAS_TECH_APPRENTICESHIP
PLAYER_HAS_MEDIEVAL_TECH,PLAYER_HAS_TECH_MACHINERY
PLAYER_HAS_MEDIEVAL_TECH,PLAYER_HAS_TECH_EDUCATION
PLAYER_HAS_MEDIEVAL_TECH,PLAYER_HAS_TECH_STIRRUPS
PLAYER_HAS_MEDIEVAL_TECH,PLAYER_HAS_TECH_MILITARY_ENGINEERING
PLAYER_HAS_MEDIEVAL_TECH,PLAYER_HAS_TECH_CASTLES
PLAYER_HAS_MEDIEVAL_TECH,PLAYER_HAS_TECH_BUTTRESS
PLAYER_HAS_RENAISSANCE_TECH,PLAYER_HAS_TECH_CARTOGRAPHY
PLAYER_HAS_RENAISSANCE_TECH,PLAYER_HAS_TECH_MASS_PRODUCTION
PLAYER_HAS_RENAISSANCE_TECH,PLAYER_HAS_TECH_BANKING
PLAYER_HAS_RENAISSANCE_TECH,PLAYER_HAS_TECH_GUNPOWDER
PLAYER_HAS_RENAISSANCE_TECH,PLAYER_HAS_TECH_PRINTING
PLAYER_HAS_RENAISSANCE_TECH,PLAYER_HAS_TECH_SQUARE_RIGGING
PLAYER_HAS_RENAISSANCE_TECH,PLAYER_HAS_TECH_ASTRONOMY
PLAYER_HAS_RENAISSANCE_TECH,PLAYER_HAS_TECH_METAL_CASTING
PLAYER_HAS_RENAISSANCE_TECH,PLAYER_HAS_TECH_SIEGE_TACTICS
PLAYER_HAS_INDUSTRIAL_TECH,PLAYER_HAS_TECH_INDUSTRIALIZATION
PLAYER_HAS_INDUSTRIAL_TECH,PLAYER_HAS_TECH_SCIENTIFIC_THEORY
PLAYER_HAS_INDUSTRIAL_TECH,PLAYER_HAS_TECH_BALLISTICS
PLAYER_HAS_INDUSTRIAL_TECH,PLAYER_HAS_TECH_MILITARY_SCIENCE
PLAYER_HAS_INDUSTRIAL_TECH,PLAYER_HAS_TECH_STEAM_POWER
PLAYER_HAS_INDUSTRIAL_TECH,PLAYER_HAS_TECH_SANITATION
PLAYER_HAS_INDUSTRIAL_TECH,PLAYER_HAS_TECH_ECONOMICS
PLAYER_HAS_INDUSTRIAL_TECH,PLAYER_HAS_TECH_RIFLING
PLAYER_HAS_MODERN_TECH,PLAYER_HAS_TECH_FLIGHT
PLAYER_HAS_MODERN_TECH,PLAYER_HAS_TECH_REPLACEABLE_PARTS
PLAYER_HAS_MODERN_TECH,PLAYER_HAS_TECH_STEEL
PLAYER_HAS_MODERN_TECH,PLAYER_HAS_TECH_ELECTRICITY
PLAYER_HAS_MODERN_TECH,PLAYER_HAS_TECH_RADIO
PLAYER_HAS_MODERN_TECH,PLAYER_HAS_TECH_CHEMISTRY
PLAYER_HAS_MODERN_TECH,PLAYER_HAS_TECH_COMBUSTION
PLAYER_HAS_MODERN_TECH,PLAYER_HAS_TECH_REFINING
PLAYER_HAS_ATOMIC_TECH,PLAYER_HAS_TECH_ADVANCED_FLIGHT
PLAYER_HAS_ATOMIC_TECH,PLAYER_HAS_TECH_ROCKETRY
PLAYER_HAS_ATOMIC_TECH,PLAYER_HAS_TECH_ADVANCED_BALLISTICS
PLAYER_HAS_ATOMIC_TECH,PLAYER_HAS_TECH_COMBINED_ARMS
PLAYER_HAS_ATOMIC_TECH,PLAYER_HAS_TECH_PLASTICS
PLAYER_HAS_ATOMIC_TECH,PLAYER_HAS_TECH_COMPUTERS
PLAYER_HAS_ATOMIC_TECH,PLAYER_HAS_TECH_NUCLEAR_FISSION
PLAYER_HAS_ATOMIC_TECH,PLAYER_HAS_TECH_SYNTHETIC_MATERIALS
PLAYER_HAS_INFORMATION_TECH,PLAYER_HAS_TECH_TELECOMMUNICATIONS
PLAYER_HAS_INFORMATION_TECH,PLAYER_HAS_TECH_SATELLITES
PLAYER_HAS_INFORMATION_TECH,PLAYER_HAS_TECH_GUIDANCE_SYSTEMS
PLAYER_HAS_INFORMATION_TECH,PLAYER_HAS_TECH_LASERS
PLAYER_HAS_INFORMATION_TECH,PLAYER_HAS_TECH_COMPOSITES
PLAYER_HAS_INFORMATION_TECH,PLAYER_HAS_TECH_STEALTH_TECHNOLOGY
PLAYER_HAS_INFORMATION_TECH,PLAYER_HAS_TECH_ROBOTICS
PLAYER_HAS_INFORMATION_TECH,PLAYER_HAS_TECH_NANOTECHNOLOGY
PLAYER_HAS_INFORMATION_TECH,PLAYER_HAS_TECH_NUCLEAR_FUSION
PLAYER_HAS_FUTURE_TECH,PLAYER_HAS_TECH_SEASTEADS
PLAYER_HAS_FUTURE_TECH,PLAYER_HAS_TECH_ADVANCED_AI
PLAYER_HAS_FUTURE_TECH,PLAYER_HAS_TECH_ADVANCED_POWER_CELLS
PLAYER_HAS_FUTURE_TECH,PLAYER_HAS_TECH_CYBERNETICS
PLAYER_HAS_FUTURE_TECH,PLAYER_HAS_TECH_SMART_MATERIALS
PLAYER_HAS_FUTURE_TECH,PLAYER_HAS_TECH_PREDICTIVE_SYSTEMS
PLAYER_HAS_FUTURE_TECH,PLAYER_HAS_TECH_OFFWORLD_MISSION
PLOT_HAS_MARSH_REQUIREMENTS,REQUIRES_PLOT_HAS_MARSH
PLOT_HAS_FLOODPLAINS_REQUIREMENTS,REQUIRES_PLOT_HAS_FLOODPLAINS
