Type,Hash,Kind
NOTIFICATION_SPY_SIPHONED_FUNDS,-1682513203,KIND_NOTIFICATION
NOTIFICATION_SPY_ENEMY_SIPHONED_FUNDS,51671653,KIND_NOTIFICATION
NOTIFICATION_SPY_STOLE_TECH_BOOST,35021920,KIND_NOTIFICATION
NOTIFICATION_SPY_ENEMY_STOLE_TECH_BOOST,-1798874777,KIND_NOTIFICATION
NOTIFICATION_SPY_DISRUPTED_ROCKETRY,-248259720,KIND_NOTIFICATION
NOTIFICATION_SPY_ENEMY_DISRUPTED_ROCKETRY,-434464897,KIND_NOTIFICATION
NOTIFICATION_SPY_MISSION_FAILED,-75846220,KIND_NOTIFICATION
NOTIFICATION_SPY_CAPTURED,-67379669,KIND_NOTIFICATION
NOTIFICATION_SPY_ENEMY_CAPTURED,-58213127,KIND_NOTIFICATION
NOTIFICATION_SPY_KILLED,-1744967622,KIND_NOTIFICATION
NOTIFICATION_SPY_ENEMY_KILLED,809349345,KIND_NOTIFICATION
NOTIFICATION_SPY_MISSION_ABORTED,-989009509,KIND_NOTIFICATION
NOTIFICATION_SPY_COUNTERSPY_PROMOTED,-578268954,KIND_NOTIFICATION
NOTIFICATION_SPY_CITY_SOURCES_GAINED,-1338948719,KIND_NOTIFICATION
NOTIFICATION_SPY_LISTENING_POST,-1282291114,KIND_NOTIFICATION
NOTIFICATION_SPY_FLED_CITY,-1197487668,KIND_NOTIFICATION
NOTIFICATION_SPY_ESCAPED_CAPTURE,402986100,KIND_NOTIFICATION
NOTIFICATION_UNIT_DISBANDED,1299850299,KIND_NOTIFICATION
NOTIFICATION_UNIT_ATTACKED,517460369,KIND_NOTIFICATION
NOTIFICATION_UNIT_CAPTURED,1006677981,KIND_NOTIFICATION
NOTIFICATION_UNIT_LOST,1058133396,KIND_NOTIFICATION
NOTIFICATION_UNIT_PROMOTION_AVAILABLE,732356881,KIND_NOTIFICATION
NOTIFICATION_DIPLOMACY_SESSION,-429794713,KIND_NOTIFICATION
NOTIFICATION_CITYSTATE_QUEST_GIVEN,-135163897,KIND_NOTIFICATION
NOTIFICATION_CITYSTATE_QUEST_COMPLETED,-1560578217,KIND_NOTIFICATION
NOTIFICATION_CITYSTATE_MET_FIRST,1696441930,KIND_NOTIFICATION
NOTIFICATION_CITYSTATE_USURPED,377138660,KIND_NOTIFICATION
NOTIFICATION_TRADE_ROUTE_PLUNDERED,1789835551,KIND_NOTIFICATION
NOTIFICATION_TRADING_POST_CREATED,-1297728619,KIND_NOTIFICATION
NOTIFICATION_TRADE_ROUTE_CAPACITY_INCREASED,-857438254,KIND_NOTIFICATION
NOTIFICATION_REBELLION,-196144120,KIND_NOTIFICATION
NOTIFICATION_CITY_LOW_AMENITIES,-5436138,KIND_NOTIFICATION
NOTIFICATION_HOUSING_PREVENTING_GROWTH,-1627667945,KIND_NOTIFICATION
NOTIFICATION_CITY_STARVING,-1169493765,KIND_NOTIFICATION
NOTIFICATION_CITY_FOOD_FOCUS,-1691878119,KIND_NOTIFICATION
NOTIFICATION_TREASURY_BANKRUPT,1843922668,KIND_NOTIFICATION
NOTIFICATION_RELIC_CREATED,-1373139718,KIND_NOTIFICATION
NOTIFICATION_DIPLOMATIC_PROMISE_TO_KEPT,-1976696394,KIND_NOTIFICATION
NOTIFICATION_DIPLOMATIC_PROMISE_FROM_KEPT,2005326875,KIND_NOTIFICATION
NOTIFICATION_DIPLOMATIC_PROMISE_TO_BROKEN,859692431,KIND_NOTIFICATION
NOTIFICATION_DIPLOMATIC_PROMISE_FROM_BROKEN,-789164822,KIND_NOTIFICATION
NOTIFICATION_DIPLO_FRIENDSHIP_EXPIRED,-2138041766,KIND_NOTIFICATION
NOTIFICATION_BORDERS_NOW_ENFORCED,-2069026576,KIND_NOTIFICATION
NOTIFICATION_TILE_PILLAGED,217849372,KIND_NOTIFICATION
NOTIFICATION_WONDER_COMPLETED,2091697919,KIND_NOTIFICATION
NOTIFICATION_WONDER_FAILED,109724530,KIND_NOTIFICATION
NOTIFICATION_ROADS_UPGRADED,1549830951,KIND_NOTIFICATION
NOTIFICATION_MY_DOMINANT_CULTURE,-132909568,KIND_NOTIFICATION
NOTIFICATION_OTHER_DOMINANT_CULTURE,347457293,KIND_NOTIFICATION
NOTIFICATION_MY_CULTURE_VICTORY_SOON,-439873334,KIND_NOTIFICATION
NOTIFICATION_OTHER_CULTURE_VICTORY_SOON,1676341900,KIND_NOTIFICATION
NOTIFICATION_CAN_PURCHASE_WITH_FAITH,201553861,KIND_NOTIFICATION
NOTIFICATION_CITY_BESIEGED_BY_OTHER_PLAYER,399125807,KIND_NOTIFICATION
NOTIFICATION_CASUS_BELLI_GAINED,-1558306293,KIND_NOTIFICATION
NOTIFICATION_TILE_LOST_CULTURE_BOMB,1744596220,KIND_NOTIFICATION
NOTIFICATION_DECLARE_WAR_CITY_STATE,-1276120231,KIND_NOTIFICATION
NOTIFICATION_MAKE_PEACE_CITY_STATE,-1417823442,KIND_NOTIFICATION
NOTIFICATION_AIRCRAFT_FORCED_REBASE,-103088272,KIND_NOTIFICATION
NOTIFICATION_AIRCRAFT_BASE_OVERRUN,679152013,KIND_NOTIFICATION
POLICY_AESTHETICS,2128966500,KIND_POLICY
POLICY_AGOGE,1187625170,KIND_POLICY
POLICY_BASTIONS,1395307863,KIND_POLICY
POLICY_CARAVANSARIES,-1156642760,KIND_POLICY
POLICY_CHARISMATIC_LEADER,1158191987,KIND_POLICY
POLICY_CHIVALRY,331718770,KIND_POLICY
POLICY_COLLECTIVE_ACTIVISM,1744719139,KIND_POLICY
POLICY_COLLECTIVIZATION,949811894,KIND_POLICY
POLICY_COLONIAL_OFFICES,299752247,KIND_POLICY
POLICY_COLONIAL_TAXES,725289043,KIND_POLICY
POLICY_COLONIZATION,259395469,KIND_POLICY
POLICY_CONSCRIPTION,1734966583,KIND_POLICY
POLICY_CONTAINMENT,-1997548413,KIND_POLICY
POLICY_CORVEE,-1409129584,KIND_POLICY
POLICY_CRAFTSMEN,-1555481069,KIND_POLICY
POLICY_CRYPTOGRAPHY,1995147729,KIND_POLICY
POLICY_DEFENSE_OF_MOTHERLAND,-1353779119,KIND_POLICY
POLICY_DIPLOMATIC_LEAGUE,-1148622241,KIND_POLICY
POLICY_DISCIPLINE,1795855951,KIND_POLICY
POLICY_ECOMMERCE,-1798661567,KIND_POLICY
POLICY_ECONOMIC_UNION,-1981885774,KIND_POLICY
POLICY_EXPROPRIATION,275598069,KIND_POLICY
POLICY_FEUDAL_CONTRACT,-1159100062,KIND_POLICY
POLICY_FINEST_HOUR,740425960,KIND_POLICY
POLICY_FIVE_YEAR_PLAN,-1251831005,KIND_POLICY
POLICY_FREE_MARKET,-694395731,KIND_POLICY
POLICY_FRESCOES,1789934023,KIND_POLICY
POLICY_GOD_KING,-1767333096,KIND_POLICY
POLICY_GOTHIC_ARCHITECTURE,568577511,KIND_POLICY
POLICY_GRANDE_ARMEE,-1033567296,KIND_POLICY
POLICY_GRAND_OPERA,1269472782,KIND_POLICY
POLICY_GUNBOAT_DIPLOMACY,1935829389,KIND_POLICY
POLICY_HERITAGE_TOURISM,-719671237,KIND_POLICY
POLICY_ILKUM,-794942417,KIND_POLICY
POLICY_INSPIRATION,1151028801,KIND_POLICY
POLICY_INSULAE,-581840890,KIND_POLICY
POLICY_INTEGRATED_SPACE_CELL,1773183551,KIND_POLICY
POLICY_INTERNATIONAL_SPACE_AGENCY,-787136060,KIND_POLICY
POLICY_INTERNATIONAL_WATERS,1842153842,KIND_POLICY
POLICY_INVENTION,1946138571,KIND_POLICY
POLICY_LAISSEZ_FAIRE,430369250,KIND_POLICY
POLICY_LAND_SURVEYORS,-2062945700,KIND_POLICY
POLICY_LEVEE_EN_MASSE,-25804079,KIND_POLICY
POLICY_LIBERALISM,1849326192,KIND_POLICY
POLICY_LIGHTNING_WARFARE,1563769459,KIND_POLICY
POLICY_LIMES,-1679816467,KIND_POLICY
POLICY_LITERARY_TRADITION,1785307958,KIND_POLICY
POLICY_LOGISTICS,342545917,KIND_POLICY
POLICY_MACHIAVELLIANISM,-1505962996,KIND_POLICY
POLICY_MANEUVER,-183922423,KIND_POLICY
POLICY_MARITIME_INDUSTRIES,-1525622385,KIND_POLICY
POLICY_MARKET_ECONOMY,475170526,KIND_POLICY
POLICY_MARTIAL_LAW,-1064826665,KIND_POLICY
POLICY_MEDINA_QUARTER,-712183472,KIND_POLICY
POLICY_MERCHANT_CONFEDERATION,-561007943,KIND_POLICY
POLICY_MILITARY_FIRST,-1266075782,KIND_POLICY
POLICY_MILITARY_ORGANIZATION,92388573,KIND_POLICY
POLICY_MILITARY_RESEARCH,-318498121,KIND_POLICY
POLICY_NATIONAL_IDENTITY,-1395565860,KIND_POLICY
POLICY_NATIVE_CONQUEST,1288824147,KIND_POLICY
POLICY_NATURAL_PHILOSOPHY,591425041,KIND_POLICY
POLICY_NAVAL_INFRASTRUCTURE,1246736360,KIND_POLICY
POLICY_NAVIGATION,1468972367,KIND_POLICY
POLICY_NEW_DEAL,-370754755,KIND_POLICY
POLICY_NOBEL_PRIZE,1000913802,KIND_POLICY
POLICY_NUCLEAR_ESPIONAGE,1069479951,KIND_POLICY
POLICY_ONLINE_COMMUNITIES,117512689,KIND_POLICY
POLICY_PRESS_GANGS,-994010250,KIND_POLICY
POLICY_PROFESSIONAL_ARMY,588564855,KIND_POLICY
POLICY_PROPAGANDA,583852658,KIND_POLICY
POLICY_PUBLIC_TRANSPORT,63139362,KIND_POLICY
POLICY_PUBLIC_WORKS,-1640746836,KIND_POLICY
POLICY_RAID,695523605,KIND_POLICY
POLICY_RAJ,874110087,KIND_POLICY
POLICY_RATIONALISM,-1027238457,KIND_POLICY
POLICY_RELIGIOUS_ORDERS,1812062473,KIND_POLICY
POLICY_RESOURCE_MANAGEMENT,770774775,KIND_POLICY
POLICY_RETAINERS,351974980,KIND_POLICY
POLICY_REVELATION,-1701374062,KIND_POLICY
POLICY_SATELLITE_BROADCASTS,-1884489591,KIND_POLICY
POLICY_SCRIPTURE,-255112962,KIND_POLICY
POLICY_SERFDOM,-1782593920,KIND_POLICY
POLICY_SIMULTANEUM,1560770484,KIND_POLICY
POLICY_SKYSCRAPERS,1260955023,KIND_POLICY
POLICY_SPORTS_MEDIA,363349814,KIND_POLICY
POLICY_STRATEGIC_AIR_FORCE,-51479911,KIND_POLICY
POLICY_STRATEGOS,1675217608,KIND_POLICY
POLICY_SURVEY,-1853509017,KIND_POLICY
POLICY_SYMPHONIES,-1451582462,KIND_POLICY
POLICY_THIRD_ALTERNATIVE,-1441686163,KIND_POLICY
POLICY_TOTAL_WAR,-550540650,KIND_POLICY
POLICY_TOWN_CHARTERS,-689150821,KIND_POLICY
POLICY_TRADE_CONFEDERATION,917240675,KIND_POLICY
POLICY_TRAVELING_MERCHANTS,-186981851,KIND_POLICY
POLICY_TRIANGULAR_TRADE,-2004135536,KIND_POLICY
POLICY_URBAN_PLANNING,1036612372,KIND_POLICY
POLICY_VETERANCY,579679860,KIND_POLICY
POLICY_WARS_OF_RELIGION,766132501,KIND_POLICY
SLOT_ECONOMIC,1359876717,KIND_SLOT
SLOT_MILITARY,-931536078,KIND_SLOT
SLOT_DIPLOMATIC,2041683934,KIND_SLOT
SLOT_GREAT_PERSON,-1934909356,KIND_SLOT
SLOT_WILDCARD,1935280543,KIND_SLOT
PROJECT_REPAIR_OUTER_DEFENSES,-1816137286,KIND_PROJECT
PROJECT_LAUNCH_EARTH_SATELLITE,-375694157,KIND_PROJECT
PROJECT_LAUNCH_MOON_LANDING,-473089769,KIND_PROJECT
PROJECT_MANHATTAN_PROJECT,113407765,KIND_PROJECT
PROJECT_OPERATION_IVY,493167013,KIND_PROJECT
PROJECT_BUILD_NUCLEAR_DEVICE,476702390,KIND_PROJECT
PROJECT_BUILD_THERMONUCLEAR_DEVICE,1491107056,KIND_PROJECT
PROJECT_CARNIVAL,1817004065,KIND_PROJECT
PROJECT_ENHANCE_DISTRICT_ENCAMPMENT,830531275,KIND_PROJECT
PROJECT_ENHANCE_DISTRICT_HARBOR,-1938097113,KIND_PROJECT
PROJECT_ENHANCE_DISTRICT_INDUSTRIAL_ZONE,-1205325871,KIND_PROJECT
PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB,1547024909,KIND_PROJECT
PROJECT_ENHANCE_DISTRICT_HOLY_SITE,30870116,KIND_PROJECT
PROJECT_ENHANCE_DISTRICT_CAMPUS,911210110,KIND_PROJECT
PROJECT_ENHANCE_DISTRICT_THEATER,1914139718,KIND_PROJECT
QUEST_CONVERT_CAPITAL_TO_RELIGION,220565924,KIND_QUEST
QUEST_SEND_TRADE_ROUTE,-1981186760,KIND_QUEST
QUEST_CLEAR_BARBARIAN_CAMP,205630053,KIND_QUEST
QUEST_TRAIN_UNIT_TYPE,-1300959617,KIND_QUEST
QUEST_ZONE_DISTRICT_TYPE,1795878861,KIND_QUEST
QUEST_TRIGGER_TECH_BOOST,-1432021454,KIND_QUEST
QUEST_TRIGGER_CIVIC_BOOST,-1364412288,KIND_QUEST
QUEST_RECRUIT_GREAT_PERSON_CLASS,69685647,KIND_QUEST
RELIGION_PANTHEON,403591807,KIND_RELIGION
RELIGION_BUDDHISM,35560851,KIND_RELIGION
RELIGION_CATHOLICISM,1816441899,KIND_RELIGION
RELIGION_CONFUCIANISM,928075462,KIND_RELIGION
RELIGION_HINDUISM,810081221,KIND_RELIGION
RELIGION_ISLAM,-750971184,KIND_RELIGION
RELIGION_JUDAISM,1021282900,KIND_RELIGION
RELIGION_ORTHODOXY,-219791611,KIND_RELIGION
RELIGION_PROTESTANTISM,-1308378214,KIND_RELIGION
RELIGION_SHINTO,1922837178,KIND_RELIGION
RELIGION_SIKHISM,1171606002,KIND_RELIGION
RELIGION_TAOISM,-471677247,KIND_RELIGION
RELIGION_ZOROASTRIANISM,-1803102003,KIND_RELIGION
RELIGION_CUSTOM_1,-547366190,KIND_RELIGION
RELIGION_CUSTOM_2,1180076904,KIND_RELIGION
RELIGION_CUSTOM_3,827440126,KIND_RELIGION
RELIGION_CUSTOM_4,-1355469219,KIND_RELIGION
RELIGION_CUSTOM_5,-667803957,KIND_RELIGION
RELIGION_CUSTOM_6,1094406001,KIND_RELIGION
RELIGION_CUSTOM_7,909934567,KIND_RELIGION
RELIGION_CUSTOM_8,-1501339018,KIND_RELIGION
RELIGION_CUSTOM_9,-779857184,KIND_RELIGION
RELIGION_CUSTOM_10,1323031694,KIND_RELIGION
RELIGION_CUSTOM_11,970779672,KIND_RELIGION
RELIGION_CUSTOM_12,-1596605022,KIND_RELIGION
RESOURCE_BANANAS,1059970770,KIND_RESOURCE
RESOURCE_CATTLE,1133948075,KIND_RESOURCE
RESOURCE_COPPER,651957199,KIND_RESOURCE
RESOURCE_CRABS,915726565,KIND_RESOURCE
RESOURCE_DEER,1791970261,KIND_RESOURCE
RESOURCE_FISH,673592983,KIND_RESOURCE
RESOURCE_RICE,-1020356429,KIND_RESOURCE
RESOURCE_SHEEP,-1198411971,KIND_RESOURCE
RESOURCE_STONE,568393708,KIND_RESOURCE
RESOURCE_WHEAT,772802784,KIND_RESOURCE
RESOURCE_CITRUS,415205265,KIND_RESOURCE
RESOURCE_COCOA,-780880692,KIND_RESOURCE
RESOURCE_COFFEE,-925482615,KIND_RESOURCE
RESOURCE_COTTON,1079613569,KIND_RESOURCE
RESOURCE_DIAMONDS,-305847662,KIND_RESOURCE
RESOURCE_DYES,150217047,KIND_RESOURCE
RESOURCE_FURS,-1369140178,KIND_RESOURCE
RESOURCE_GYPSUM,-1755213306,KIND_RESOURCE
RESOURCE_INCENSE,934194841,KIND_RESOURCE
RESOURCE_IVORY,1406122326,KIND_RESOURCE
RESOURCE_JADE,399581372,KIND_RESOURCE
RESOURCE_MARBLE,1146899909,KIND_RESOURCE
RESOURCE_MERCURY,-861619656,KIND_RESOURCE
RESOURCE_PEARLS,-1530260464,KIND_RESOURCE
RESOURCE_SALT,-1733717421,KIND_RESOURCE
RESOURCE_SILK,464703006,KIND_RESOURCE
RESOURCE_SILVER,-1274515359,KIND_RESOURCE
RESOURCE_SPICES,-2083773267,KIND_RESOURCE
RESOURCE_SUGAR,-1828433863,KIND_RESOURCE
RESOURCE_TEA,1679835178,KIND_RESOURCE
RESOURCE_TOBACCO,-365537591,KIND_RESOURCE
RESOURCE_TRUFFLES,2091319476,KIND_RESOURCE
RESOURCE_WHALES,-2044340950,KIND_RESOURCE
RESOURCE_WINE,1096685260,KIND_RESOURCE
RESOURCE_JEANS,1526702782,KIND_RESOURCE
RESOURCE_PERFUME,606660053,KIND_RESOURCE
RESOURCE_COSMETICS,-1982861067,KIND_RESOURCE
RESOURCE_TOYS,-1506675625,KIND_RESOURCE
RESOURCE_CINNAMON,865968118,KIND_RESOURCE
RESOURCE_CLOVES,445407986,KIND_RESOURCE
RESOURCE_ALUMINUM,-471399821,KIND_RESOURCE
RESOURCE_COAL,1693191901,KIND_RESOURCE
RESOURCE_HORSES,-1823234744,KIND_RESOURCE
RESOURCE_IRON,1864536632,KIND_RESOURCE
RESOURCE_NITER,1807168256,KIND_RESOURCE
RESOURCE_OIL,-1504231670,KIND_RESOURCE
RESOURCE_URANIUM,332101523,KIND_RESOURCE
RESOURCE_ANTIQUITY_SITE,1890872177,KIND_RESOURCE
RESOURCE_SHIPWRECK,1980863316,KIND_RESOURCE
ROUTE_ANCIENT_ROAD,1033840725,KIND_ROUTE
ROUTE_MEDIEVAL_ROAD,-1704014638,KIND_ROUTE
ROUTE_INDUSTRIAL_ROAD,-899277735,KIND_ROUTE
ROUTE_MODERN_ROAD,1283432944,KIND_ROUTE
SCORING_CIVICS,-247281815,KIND_SCORING_CATEGORY
SCORING_EMPIRE,1358777129,KIND_SCORING_CATEGORY
SCORING_GREAT_PEOPLE,-793289394,KIND_SCORING_CATEGORY
SCORING_MILITARY,1320061902,KIND_SCORING_CATEGORY
SCORING_PILLAGE,1421595741,KIND_SCORING_CATEGORY
SCORING_RELIGION,479560239,KIND_SCORING_CATEGORY
SCORING_TECH,-1461367607,KIND_SCORING_CATEGORY
SCORING_TRADE,-2040930813,KIND_SCORING_CATEGORY
SCORING_SCENARIO1,-1235965821,KIND_SCORING_CATEGORY
SCORING_SCENARIO2,794687801,KIND_SCORING_CATEGORY
SCORING_SCENARIO3,1482344879,KIND_SCORING_CATEGORY
SCORING_WONDER,1517095287,KIND_SCORING_CATEGORY
LINE_ITEM_CIVICS,-936376049,KIND_SCORING_LINE_ITEM
LINE_ITEM_CITIES,878929410,KIND_SCORING_LINE_ITEM
LINE_ITEM_DISTRICTS,1226521973,KIND_SCORING_LINE_ITEM
LINE_ITEM_POPULATION,-233927644,KIND_SCORING_LINE_ITEM
LINE_ITEM_GREAT_PEOPLE,-1296870981,KIND_SCORING_LINE_ITEM
LINE_ITEM_TECHS,1628388341,KIND_SCORING_LINE_ITEM
LINE_ITEM_WONDERS,-1733214341,KIND_SCORING_LINE_ITEM
LINE_ITEM_TRADE,-148604192,KIND_SCORING_LINE_ITEM
LINE_ITEM_PILLAGE,-262970626,KIND_SCORING_LINE_ITEM
TECH_ADVANCED_BALLISTICS,-1240676195,KIND_TECH
TECH_ADVANCED_FLIGHT,45620112,KIND_TECH
TECH_ANIMAL_HUSBANDRY,-1796631678,KIND_TECH
TECH_ARCHERY,-1909781169,KIND_TECH
TECH_ASTROLOGY,-1969425118,KIND_TECH
TECH_ASTRONOMY,-629484253,KIND_TECH
TECH_BALLISTICS,-546036313,KIND_TECH
TECH_BANKING,-976841246,KIND_TECH
TECH_BRONZE_WORKING,323795952,KIND_TECH
TECH_CARTOGRAPHY,1446885832,KIND_TECH
TECH_CELESTIAL_NAVIGATION,-1061871159,KIND_TECH
TECH_CHEMISTRY,376360705,KIND_TECH
TECH_COMBINED_ARMS,-1790425855,KIND_TECH
TECH_COMBUSTION,-549056515,KIND_TECH
TECH_COMPOSITES,-1574004523,KIND_TECH
TECH_COMPUTERS,1442511705,KIND_TECH
TECH_CONSTRUCTION,-289240706,KIND_TECH
TECH_CURRENCY,873683325,KIND_TECH
TECH_ECONOMICS,-2104580068,KIND_TECH
TECH_EDUCATION,-1427507974,KIND_TECH
TECH_ELECTRICITY,-1949163753,KIND_TECH
TECH_ENGINEERING,-1977937788,KIND_TECH
TECH_FLIGHT,1864094654,KIND_TECH
TECH_CASTLES,207504881,KIND_TECH
TECH_GUIDANCE_SYSTEMS,-1076697359,KIND_TECH
TECH_GUNPOWDER,-1624874031,KIND_TECH
TECH_HORSEBACK_RIDING,-1687500898,KIND_TECH
TECH_INDUSTRIALIZATION,-961971910,KIND_TECH
TECH_IRON_WORKING,1274561753,KIND_TECH
TECH_IRRIGATION,1716070941,KIND_TECH
TECH_LASERS,611924100,KIND_TECH
TECH_MACHINERY,1298787636,KIND_TECH
TECH_MASONRY,1034639316,KIND_TECH
TECH_MASS_PRODUCTION,1892543554,KIND_TECH
TECH_MATHEMATICS,167727581,KIND_TECH
TECH_METAL_CASTING,-247615123,KIND_TECH
TECH_APPRENTICESHIP,378879282,KIND_TECH
TECH_MILITARY_ENGINEERING,940814125,KIND_TECH
TECH_STIRRUPS,-615966079,KIND_TECH
TECH_MILITARY_SCIENCE,169392358,KIND_TECH
TECH_MILITARY_TACTICS,-772166420,KIND_TECH
TECH_MINING,-2003738650,KIND_TECH
TECH_NANOTECHNOLOGY,800049441,KIND_TECH
TECH_NUCLEAR_FISSION,840424027,KIND_TECH
TECH_NUCLEAR_FUSION,1514828631,KIND_TECH
TECH_PLASTICS,-2122571700,KIND_TECH
TECH_POTTERY,952445125,KIND_TECH
TECH_PRINTING,1842003121,KIND_TECH
TECH_RADIO,-997089949,KIND_TECH
TECH_REPLACEABLE_PARTS,1316378097,KIND_TECH
TECH_RIFLING,-471009223,KIND_TECH
TECH_ROBOTICS,-785042047,KIND_TECH
TECH_ROCKETRY,-1598125517,KIND_TECH
TECH_SAILING,731440689,KIND_TECH
TECH_SANITATION,1843270105,KIND_TECH
TECH_SATELLITES,2138319163,KIND_TECH
TECH_SCIENTIFIC_THEORY,1051611731,KIND_TECH
TECH_SHIPBUILDING,-1453728812,KIND_TECH
TECH_SIEGE_TACTICS,436081763,KIND_TECH
TECH_SQUARE_RIGGING,1435291771,KIND_TECH
TECH_STEALTH_TECHNOLOGY,835034367,KIND_TECH
TECH_STEAM_POWER,8397716,KIND_TECH
TECH_STEEL,-1438095361,KIND_TECH
TECH_SYNTHETIC_MATERIALS,1915613645,KIND_TECH
TECH_TELECOMMUNICATIONS,1653015423,KIND_TECH
TECH_THE_WHEEL,-1113386130,KIND_TECH
TECH_WRITING,-818360985,KIND_TECH
TERRAIN_CLASS_GRASS,669586475,KIND_TERRAIN_CLASS
TERRAIN_CLASS_MOUNTAIN,147755330,KIND_TERRAIN_CLASS
TERRAIN_CLASS_PLAINS,1898398048,KIND_TERRAIN_CLASS
TERRAIN_CLASS_DESERT,1869204754,KIND_TERRAIN_CLASS
TERRAIN_CLASS_TUNDRA,-1036822123,KIND_TERRAIN_CLASS
TERRAIN_CLASS_SNOW,-1191382423,KIND_TERRAIN_CLASS
TERRAIN_CLASS_WATER,1960288002,KIND_TERRAIN_CLASS
TERRAIN_GRASS,-2081962448,KIND_TERRAIN
TERRAIN_GRASS_HILLS,1855786096,KIND_TERRAIN
TERRAIN_GRASS_MOUNTAIN,1602466867,KIND_TERRAIN
TERRAIN_PLAINS,-68778402,KIND_TERRAIN
TERRAIN_PLAINS_HILLS,-422681442,KIND_TERRAIN
TERRAIN_PLAINS_MOUNTAIN,-1548113680,KIND_TERRAIN
TERRAIN_DESERT,-441972180,KIND_TERRAIN
TERRAIN_DESERT_HILLS,-1186909005,KIND_TERRAIN
TERRAIN_DESERT_MOUNTAIN,1418772217,KIND_TERRAIN
TERRAIN_TUNDRA,1223859883,KIND_TERRAIN
TERRAIN_TUNDRA_HILLS,-345853706,KIND_TERRAIN
TERRAIN_TUNDRA_MOUNTAIN,-548807235,KIND_TERRAIN
TERRAIN_SNOW,1743422479,KIND_TERRAIN
TERRAIN_SNOW_HILLS,-452783488,KIND_TERRAIN
TERRAIN_SNOW_MOUNTAIN,699483892,KIND_TERRAIN
TERRAIN_COAST,1248885265,KIND_TERRAIN
TERRAIN_OCEAN,1204357597,KIND_TERRAIN
TURNPHASE_SINGLEPLAYER,709171261,KIND_TURNPHASE
TURNPHASE_SIMULTANEOUS,-1700022593,KIND_TURNPHASE
TURNPHASE_DYNAMIC,-1699498419,KIND_TURNPHASE
TURNPHASE_TWOPHASE,-954814530,KIND_TURNPHASE
TURNMODE_SIMULTANEOUS,-45419823,KIND_TURNMODE
TURNMODE_SEQUENTIAL,1451359072,KIND_TURNMODE
TURNMODE_DYNAMIC,-1097824060,KIND_TURNMODE
TURNSEG_SINGLEPLAYER,-109025925,KIND_TURNSEGMENT
TURNSEG_SINGLEPHASE,1278700307,KIND_TURNSEGMENT
TURNSEG_SIMULTANEOUS,1231997945,KIND_TURNSEGMENT
TURNSEG_TACTICAL,2077004317,KIND_TURNSEGMENT
TURNSEG_STRATEGIC,-1967037779,KIND_TURNSEGMENT
TURNTIMER_NONE,-1525060181,KIND_TURNTIMER
TURNTIMER_DYNAMIC,698670180,KIND_TURNTIMER
TURNTIMER_STANDARD,2133509568,KIND_TURNTIMER
ABILITY_ANTI_CAVALRY,-469207695,KIND_ABILITY
ABILITY_HEAVY_CHARIOT,-24955138,KIND_ABILITY
ABILITY_IGNORE_TERRAIN_COST,777039899,KIND_ABILITY
ABILITY_IGNORE_CROSSING_RIVERS_COST,1721487444,KIND_ABILITY
ABILITY_ARCHAEOLOGIST_ENTER_FOREIGN_LANDS,-1694423504,KIND_ABILITY
ABILITY_RELIGIOUS_ENTER_FOREIGN_LANDS,-716863095,KIND_ABILITY
ABILITY_RELIGIOUS_IGNORE_TERRAIN_COST,1457017253,KIND_ABILITY
ABILITY_IGNORE_ZOC,-1188156472,KIND_ABILITY
ABILITY_LIGHT_CHARIOT,464358822,KIND_ABILITY
ABILITY_NO_MOVE_AND_SHOOT,-1093626407,KIND_ABILITY
ABILITY_ENABLE_WALL_ATTACK,1102776653,KIND_ABILITY
ABILITY_BYPASS_WALLS,-1506713168,KIND_ABILITY
ABILITY_ANTI_SPEAR,1625640229,KIND_ABILITY
ABILITY_GRANT_RANGE_BONUS,485216339,KIND_ABILITY
ABILITY_RECEIVE_RANGE_BONUS,-670270746,KIND_ABILITY
ABILITY_UNOBSTRUCTED_VIEW,-330656241,KIND_ABILITY
ABILITY_OBSERVATION_STRENGTH_BONUS,-2142051139,KIND_ABILITY
ABILITY_RELIGIOUS_CANNOT_ATTACK,-127795257,KIND_ABILITY
ABILITY_FRIENDLY_TERRITORY_RELIGIOUS,-1298102823,KIND_ABILITY
ABILITY_NO_FOREIGN_SPREAD,1341677622,KIND_ABILITY
ABILITY_OLIGARCHY_MELEE_BUFF,-1005705748,KIND_ABILITY
ABILITY_THEOCRACY_RELIGIOUS_BUFF,-922067539,KIND_ABILITY
ABILITY_RELIGIOUS_ORDERS_BUFF,123750714,KIND_ABILITY
ABILITY_FASCISM_ATTACK_BUFF,925952046,KIND_ABILITY
ABILITY_COMMUNISM_DEFENSE_BUFF,1306022788,KIND_ABILITY
ABILITY_MEDIC_HEAL,1517383599,KIND_ABILITY
ABILITY_STEALTH,1380871424,KIND_ABILITY
ABILITY_SEE_HIDDEN,-274492200,KIND_ABILITY
ABILITY_COASTAL_RAID,-890566948,KIND_ABILITY
ABILITY_MELEE_COASTAL_RAID,598838514,KIND_ABILITY
ABILITY_BYPASS_COMBAT_UNIT,1067111410,KIND_ABILITY
ABILITY_HEAL_NEUTRAL_TERRITORY,1584466616,KIND_ABILITY
